FIPS,County,State,name,name_short,designation
13117,Forsyth,GA,Deep South,deep_south,Not Applicable
13139,Hall,GA,Deep South,deep_south,Not Applicable
13227,Pickens,GA,Deep South,deep_south,Not Applicable
13111,Fannin,GA,Deep South,deep_south,Not Applicable
13123,Gilmer,GA,Deep South,deep_south,Not Applicable
13187,Lumpkin,GA,Deep South,deep_south,Not Applicable
13291,Union,GA,Deep South,deep_south,Not Applicable
13027,Brooks,GA,Deep South,deep_south,Not Applicable
13185,Lowndes,GA,Deep South,deep_south,Not Applicable
13065,Clinch,GA,Deep South,deep_south,Not Applicable
13101,Echols,GA,Deep South,deep_south,Not Applicable
13049,Charlton,GA,Deep South,deep_south,Not Applicable
13019,Berrien,GA,Deep South,deep_south,Not Applicable
13071,Colquitt,GA,Deep South,deep_south,Not Applicable
13075,Cook,GA,Deep South,deep_south,Not Applicable
13155,Irwin,GA,Deep South,deep_south,Not Applicable
13277,Tift,GA,Deep South,deep_south,Not Applicable
13287,Turner,GA,Deep South,deep_south,Not Applicable
13003,Atkinson,GA,Deep South,deep_south,Not Applicable
13069,Coffee,GA,Deep South,deep_south,Not Applicable
13173,Lanier,GA,Deep South,deep_south,Not Applicable
13017,Ben Hill,GA,Deep South,deep_south,Not Applicable
13023,Bleckley,GA,Deep South,deep_south,Not Applicable
13081,Crisp,GA,Deep South,deep_south,Not Applicable
13093,Dooly,GA,Deep South,deep_south,Not Applicable
13153,Houston,GA,Deep South,deep_south,Not Applicable
13235,Pulaski,GA,Deep South,deep_south,Not Applicable
13315,Wilcox,GA,Deep South,deep_south,Not Applicable
13161,Jeff Davis,GA,Deep South,deep_south,Not Applicable
13271,Telfair,GA,Deep South,deep_south,Not Applicable
13309,Wheeler,GA,Deep South,deep_south,Not Applicable
13091,Dodge,GA,Deep South,deep_south,Not Applicable
13175,Laurens,GA,Deep South,deep_south,Not Applicable
13209,Montgomery,GA,Deep South,deep_south,Not Applicable
13283,Treutlen,GA,Deep South,deep_south,Not Applicable
13025,Brantley,GA,Deep South,deep_south,Not Applicable
13299,Ware,GA,Deep South,deep_south,Not Applicable
13005,Bacon,GA,Deep South,deep_south,Not Applicable
13229,Pierce,GA,Deep South,deep_south,Not Applicable
13305,Wayne,GA,Deep South,deep_south,Not Applicable
13039,Camden,GA,Deep South,deep_south,Not Applicable
13127,Glynn,GA,Deep South,deep_south,Not Applicable
13191,McIntosh,GA,Deep South,deep_south,Not Applicable
13001,Appling,GA,Deep South,deep_south,Not Applicable
13043,Candler,GA,Deep South,deep_south,Not Applicable
13109,Evans,GA,Deep South,deep_south,Not Applicable
13267,Tattnall,GA,Deep South,deep_south,Not Applicable
13279,Toombs,GA,Deep South,deep_south,Not Applicable
13183,Long,GA,Deep South,deep_south,Not Applicable
13179,Liberty,GA,Deep South,deep_south,Not Applicable
13029,Bryan,GA,Deep South,deep_south,Not Applicable
